"Date","LGA","Capacity","Installations"
2004-09-01,"Kalgoorlie-Boulder",0,0
2004-09-01,"Katanning",0,0
2004-09-01,"Kellerberrin",0,0
2004-09-01,"Kent",0,0
2004-09-01,"Kojonup",0,0
2004-09-01,"Kondinin",0,0
2004-09-01,"Koorda",0,0
2004-09-01,"Kulin",0,0
2004-09-01,"Kwinana",0,0
2004-09-01,"Lake Grace",0,0
2004-09-01,"Mandurah",0,0
2004-09-01,"Manjimup",0,0
2004-09-01,"Melville",0,0
2004-09-01,"Menzies",0,0
2004-09-01,"Merredin",0,0
2004-09-01,"Mingenew",0,0
2004-09-01,"Moora",0,0
2004-09-01,"Morawa",0,0
2004-09-01,"Mosman Park",0,0
2004-09-01,"Mount Marshall",0,0
2004-09-01,"Mukinbudin",0,0
2004-09-01,"Mundaring",0,0
2004-09-01,"Murchison",0,0
2004-09-01,"Murray",0,0
2004-09-01,"Nannup",0,0
2004-09-01,"Narembeen",0,0
2004-09-01,"Narrogin",0,0
2004-09-01,"Nedlands",0,0
2004-09-01,"Northam",0,0
2004-09-01,"Northampton",0,0
2004-09-01,"Nungarin",0,0
2004-09-01,"Peppermint Grove",0,0
2004-09-01,"Perenjori",0,0
2004-09-01,"Perth",0,0
2004-09-01,"Pingelly",0,0
2004-09-01,"Plantagenet",0,0
2004-09-01,"Quairading",0,0
2004-09-01,"Ravensthorpe",0,0
2004-09-01,"Rockingham",0,0
2004-09-01,"Serpentine-Jarrahdale",0,0
2004-09-01,"South Perth",0,0
2004-09-01,"Stirling",0,0
2004-09-01,"Subiaco",0,0
2004-09-01,"Swan",0,0
2004-09-01,"Tammin",0,0
2004-09-01,"Three Springs",0,0
2004-09-01,"Toodyay",0,0
2004-09-01,"Trayning",0,0
2004-09-01,"Victoria Park",0,0
2004-09-01,"Victoria Plains",0,0
2004-09-01,"Vincent",0,0
2004-09-01,"Wagin",0,0
2004-09-01,"Wandering",0,0
2004-09-01,"Wanneroo",0,0
2004-09-01,"Waroona",0,0
2004-09-01,"West Arthur",0,0
2004-09-01,"Westonia",0,0
2004-09-01,"Wickepin",0,0
2004-09-01,"Williams",0,0
2004-09-01,"Wongan-Ballidu",0,0
2004-09-01,"Woodanilling",0,0
2004-09-01,"Wyalkatchem",0,0
2004-09-01,"Yalgoo",0,0
2004-09-01,"Yilgarn",0,0
2004-09-01,"York",0,0
2004-10-01,"Albany",0,0
2004-10-01,"Armadale",0,0
2004-10-01,"Augusta Margaret River",0,0
2004-10-01,"Bassendean",0,0
2004-10-01,"Bayswater",0,0
2004-10-01,"Belmont",0,0
2004-10-01,"Beverley",0,0
2004-10-01,"Boddington",0,0
2004-10-01,"Boyup Brook",0,0
2004-10-01,"Bridgetown-Greenbushes",0,0
2004-10-01,"Brookton",0,0
2004-10-01,"Broomehill-Tambellup",0,0
2004-10-01,"Bruce Rock",0,0
2004-10-01,"Bunbury",0,0
2004-10-01,"Busselton",0,0
2004-10-01,"Cambridge",0,0
2004-10-01,"Canning",0,0
2004-10-01,"Capel",0,0
2004-10-01,"Carnamah",0,0
2004-10-01,"Chapman Valley",0,0
2004-10-01,"Chittering",0,0
2004-10-01,"Claremont",0,0
2004-10-01,"Cockburn",0,0
2004-10-01,"Collie",0,0
2004-10-01,"Coolgardie",0,0
2004-10-01,"Coorow",0,0
2004-10-01,"Corrigin",0,0
2004-10-01,"Cottesloe",0,0
2004-10-01,"Cranbrook",0,0
2004-10-01,"Cuballing",0,0
2004-10-01,"Cunderdin",0,0
2004-10-01,"Dalwallinu",0,0
2004-10-01,"Dandaragan",0,0
2004-10-01,"Dardanup",0,0
2004-10-01,"Denmark",0,0
2004-10-01,"Donnybrook-Balingup",0,0
2004-10-01,"Dowerin",0,0
2004-10-01,"Dumbleyung",0,0
2004-10-01,"Dundas",0,0
2004-10-01,"East Fremantle",0.24,1
2004-10-01,"Esperance",0,0
2004-10-01,"Fremantle",0,0
2004-10-01,"Gingin",0,0
2004-10-01,"Gnowangerup",0,0
2004-10-01,"Goomalling",0,0
2004-10-01,"Gosnells",0,0
2004-10-01,"Greater Geraldton",0,0
2004-10-01,"Harvey",0,0
2004-10-01,"Irwin",0,0
2004-10-01,"Jerramungup",0,0
2004-10-01,"Joondalup",0,0
2004-10-01,"Kalamunda",0,0
2004-10-01,"Kalgoorlie-Boulder",0,0
2004-10-01,"Katanning",0,0
2004-10-01,"Kellerberrin",0,0
2004-10-01,"Kent",0,0
2004-10-01,"Kojonup",0,0
2004-10-01,"Kondinin",0,0
2004-10-01,"Koorda",0,0
2004-10-01,"Kulin",0,0
2004-10-01,"Kwinana",0.08,1
2004-10-01,"Lake Grace",0,0
2004-10-01,"Mandurah",0,0
2004-10-01,"Manjimup",0,0
2004-10-01,"Melville",0,0
2004-10-01,"Menzies",0,0
2004-10-01,"Merredin",0,0
2004-10-01,"Mingenew",0,0
2004-10-01,"Moora",0,0
2004-10-01,"Morawa",0,0
2004-10-01,"Mosman Park",0,0
2004-10-01,"Mount Marshall",0,0
2004-10-01,"Mukinbudin",0,0
2004-10-01,"Mundaring",0,0
2004-10-01,"Murchison",0,0
2004-10-01,"Murray",0.08,1
2004-10-01,"Nannup",0,0
2004-10-01,"Narembeen",0,0
2004-10-01,"Narrogin",0,0
2004-10-01,"Nedlands",0,0
2004-10-01,"Northam",0,0
2004-10-01,"Northampton",0,0
2004-10-01,"Nungarin",0,0
2004-10-01,"Peppermint Grove",0,0
2004-10-01,"Perenjori",0,0
2004-10-01,"Perth",0,0
2004-10-01,"Pingelly",0,0
2004-10-01,"Plantagenet",0,0
2004-10-01,"Quairading",0,0
2004-10-01,"Ravensthorpe",1.6,1
2004-10-01,"Rockingham",0,0
2004-10-01,"Serpentine-Jarrahdale",0,0
2004-10-01,"South Perth",1.05,1
2004-10-01,"Stirling",0,0
2004-10-01,"Subiaco",0,0
2004-10-01,"Swan",0,0
2004-10-01,"Tammin",0,0
2004-10-01,"Three Springs",0,0
2004-10-01,"Toodyay",0,0
2004-10-01,"Trayning",0,0
2004-10-01,"Victoria Park",0,0
2004-10-01,"Victoria Plains",0,0
2004-10-01,"Vincent",0,0
2004-10-01,"Wagin",0,0
2004-10-01,"Wandering",0,0
2004-10-01,"Wanneroo",0,0
2004-10-01,"Waroona",0,0
2004-10-01,"West Arthur",0,0
2004-10-01,"Westonia",0,0
2004-10-01,"Wickepin",0,0
2004-10-01,"Williams",0,0
2004-10-01,"Wongan-Ballidu",0,0
2004-10-01,"Woodanilling",0,0
2004-10-01,"Wyalkatchem",0,0
2004-10-01,"Yalgoo",0,0
2004-10-01,"Yilgarn",0,0
2004-10-01,"York",0,0
2004-11-01,"Albany",0,0
2004-11-01,"Armadale",0,0
2004-11-01,"Augusta Margaret River",0,0
2004-11-01,"Bassendean",0,0
2004-11-01,"Bayswater",0.16,1
2004-11-01,"Belmont",0,0
2004-11-01,"Beverley",0,0
2004-11-01,"Boddington",0,0
2004-11-01,"Boyup Brook",0,0
2004-11-01,"Bridgetown-Greenbushes",0,0
2004-11-01,"Brookton",0,0
2004-11-01,"Broomehill-Tambellup",0,0
2004-11-01,"Bruce Rock",0,0
2004-11-01,"Bunbury",0,0
2004-11-01,"Busselton",0,0
2004-11-01,"Cambridge",0,0
2004-11-01,"Canning",0,0
2004-11-01,"Capel",0,0
2004-11-01,"Carnamah",0,0
2004-11-01,"Chapman Valley",0,0
2004-11-01,"Chittering",0,0
2004-11-01,"Claremont",0,0
2004-11-01,"Cockburn",0.0007174888,0.004484305
2004-11-01,"Collie",0,0
2004-11-01,"Coolgardie",0,0
2004-11-01,"Coorow",0,0
2004-11-01,"Corrigin",0,0
2004-11-01,"Cottesloe",0,0
2004-11-01,"Cranbrook",0.00477611936,0.029850746
2004-11-01,"Cuballing",0,0
2004-11-01,"Cunderdin",0,0
2004-11-01,"Dalwallinu",0,0
2004-11-01,"Dandaragan",0,0
2004-11-01,"Dardanup",0,0
2004-11-01,"Denmark",0,0
2004-11-01,"Donnybrook-Balingup",0,0
2004-11-01,"Dowerin",0,0
2004-11-01,"Dumbleyung",0,0
2004-11-01,"Dundas",0,0
2004-11-01,"East Fremantle",0,0
2004-11-01,"Esperance",0,0
2004-11-01,"Fremantle",0,0
2004-11-01,"Gingin",0,0
2004-11-01,"Gnowangerup",0.02865671648,0.179104478
2004-11-01,"Goomalling",0,0
2004-11-01,"Gosnells",0,0
2004-11-01,"Greater Geraldton",0,0
2004-11-01,"Harvey",0,0
2004-11-01,"Irwin",0,0
2004-11-01,"Jerramungup",0.10985074624,0.686567164
2004-11-01,"Joondalup",0,0
2004-11-01,"Kalamunda",0,0
2004-11-01,"Kalgoorlie-Boulder",0,0
2004-11-01,"Katanning",0,0
2004-11-01,"Kellerberrin",0,0
2004-11-01,"Kent",0,0
2004-11-01,"Kojonup",0,0
2004-11-01,"Kondinin",0,0
2004-11-01,"Koorda",0,0
2004-11-01,"Kulin",0,0
2004-11-01,"Kwinana",0,0
2004-11-01,"Lake Grace",0,0
2004-11-01,"Mandurah",0.08,1
2004-11-01,"Manjimup",0,0
2004-11-01,"Melville",0,0
2004-11-01,"Menzies",0,0
2004-11-01,"Merredin",0,0
2004-11-01,"Mingenew",0,0
2004-11-01,"Moora",0,0
2004-11-01,"Morawa",0,0
2004-11-01,"Mosman Park",0,0
2004-11-01,"Mount Marshall",0,0
2004-11-01,"Mukinbudin",0,0
2004-11-01,"Mundaring",0,0
2004-11-01,"Murchison",0,0
2004-11-01,"Murray",0.16,1
2004-11-01,"Nannup",0,0
2004-11-01,"Narembeen",0,0
2004-11-01,"Narrogin",0,0
2004-11-01,"Nedlands",0,0
2004-11-01,"Northam",0,0
2004-11-01,"Northampton",0,0
2004-11-01,"Nungarin",0,0
2004-11-01,"Peppermint Grove",0,0
2004-11-01,"Perenjori",0,0
2004-11-01,"Perth",0,0
2004-11-01,"Pingelly",0,0
2004-11-01,"Plantagenet",0.01671641792,0.104477612
2004-11-01,"Quairading",0,0
2004-11-01,"Ravensthorpe",0,0
2004-11-01,"Rockingham",0.1592825112,0.995515695
2004-11-01,"Serpentine-Jarrahdale",0,0
2004-11-01,"South Perth",0,0
2004-11-01,"Stirling",0.08,1
2004-11-01,"Subiaco",0,0
2004-11-01,"Swan",0,0
2004-11-01,"Tammin",0,0
2004-11-01,"Three Springs",0,0
2004-11-01,"Toodyay",0,0
2004-11-01,"Trayning",0,0
2004-11-01,"Victoria Park",0,0
2004-11-01,"Victoria Plains",0,0
2004-11-01,"Vincent",0,0
2004-11-01,"Wagin",0,0
2004-11-01,"Wandering",0,0
2004-11-01,"Wanneroo",0,0
2004-11-01,"Waroona",0,0
2004-11-01,"West Arthur",0,0
2004-11-01,"Westonia",0,0
2004-11-01,"Wickepin",0,0
2004-11-01,"Williams",0,0
2004-11-01,"Wongan-Ballidu",0,0
2004-11-01,"Woodanilling",0,0
2004-11-01,"Wyalkatchem",0,0
2004-11-01,"Yalgoo",0,0
2004-11-01,"Yilgarn",0,0
2004-11-01,"York",0,0
2004-12-01,"Albany",0,0
2004-12-01,"Armadale",0.13874626864,0.991044776
2004-12-01,"Augusta Margaret River",0,0
2004-12-01,"Bassendean",0,0
2004-12-01,"Bayswater",0,0
2004-12-01,"Belmont",0,0
2004-12-01,"Beverley",0,0
2004-12-01,"Boddington",0,0
2004-12-01,"Boyup Brook",0,0
2004-12-01,"Bridgetown-Greenbushes",0,0
2004-12-01,"Brookton",0,0
2004-12-01,"Broomehill-Tambellup",0,0
2004-12-01,"Bruce Rock",0,0
2004-12-01,"Bunbury",0,0
2004-12-01,"Busselton",0,0
2004-12-01,"Cambridge",0,0
2004-12-01,"Canning",0.1024,0.64
2004-12-01,"Capel",0,0
2004-12-01,"Carnamah",0,0
2004-12-01,"Chapman Valley",0,0
2004-12-01,"Chittering",0,0
2004-12-01,"Claremont",0,0
2004-12-01,"Cockburn",0.08,1
2004-12-01,"Collie",0,0
2004-12-01,"Coolgardie",0,0
2004-12-01,"Coorow",0,0
2004-12-01,"Corrigin",0,0
2004-12-01,"Cottesloe",0,0
2004-12-01,"Cranbrook",0,0
2004-12-01,"Cuballing",0,0
2004-12-01,"Cunderdin",0,0
2004-12-01,"Dalwallinu",0,0
2004-12-01,"Dandaragan",0,0
2004-12-01,"Dardanup",0,0
2004-12-01,"Denmark",0,0
2004-12-01,"Donnybrook-Balingup",0,0
2004-12-01,"Dowerin",0,0
2004-12-01,"Dumbleyung",0,0
2004-12-01,"Dundas",0,0
2004-12-01,"East Fremantle",0,0
2004-12-01,"Esperance",0,0
2004-12-01,"Fremantle",0,0
2004-12-01,"Gingin",0,0
2004-12-01,"Gnowangerup",0,0
2004-12-01,"Goomalling",0,0
2004-12-01,"Gosnells",0.0576,0.36
2004-12-01,"Greater Geraldton",0,0
2004-12-01,"Harvey",0,0
2004-12-01,"Irwin",0,0
2004-12-01,"Jerramungup",0,0
2004-12-01,"Joondalup",0,0
2004-12-01,"Kalamunda",0.00125373136,0.008955224
2004-12-01,"Kalgoorlie-Boulder",0,0
2004-12-01,"Katanning",0,0
2004-12-01,"Kellerberrin",0,0
2004-12-01,"Kent",0,0
2004-12-01,"Kojonup",0,0
2004-12-01,"Kondinin",0,0
2004-12-01,"Koorda",0,0
2004-12-01,"Kulin",0,0
2004-12-01,"Kwinana",0.08,1
2004-12-01,"Lake Grace",0,0
2004-12-01,"Mandurah",0,0
2004-12-01,"Manjimup",0,0
2004-12-01,"Melville",0,0
2004-12-01,"Menzies",0,0
2004-12-01,"Merredin",0,0
2004-12-01,"Mingenew",0,0
2004-12-01,"Moora",0,0
2004-12-01,"Morawa",0,0
2004-12-01,"Mosman Park",0,0
2004-12-01,"Mount Marshall",0,0
2004-12-01,"Mukinbudin",0,0
2004-12-01,"Mundaring",0,0
2004-12-01,"Murchison",0,0
2004-12-01,"Murray",0,0
2004-12-01,"Nannup",0,0
2004-12-01,"Narembeen",0,0
2004-12-01,"Narrogin",0,0
2004-12-01,"Nedlands",0,0
2004-12-01,"Northam",0,0
2004-12-01,"Northampton",0,0
2004-12-01,"Nungarin",0,0
2004-12-01,"Peppermint Grove",0,0
2004-12-01,"Perenjori",0,0
2004-12-01,"Perth",0,0
2004-12-01,"Pingelly",0,0
2004-12-01,"Plantagenet",0,0
2004-12-01,"Quairading",0,0
2004-12-01,"Ravensthorpe",0,0
2004-12-01,"Rockingham",0,0
2004-12-01,"Serpentine-Jarrahdale",0,0
2004-12-01,"South Perth",0,0
2004-12-01,"Stirling",1.2,1
2004-12-01,"Subiaco",0,0
2004-12-01,"Swan",0,0
2004-12-01,"Tammin",0,0
2004-12-01,"Three Springs",0,0
2004-12-01,"Toodyay",0,0
2004-12-01,"Trayning",0,0
2004-12-01,"Victoria Park",0,0
2004-12-01,"Victoria Plains",0,0
2004-12-01,"Vincent",0,0
2004-12-01,"Wagin",0,0
2004-12-01,"Wandering",0,0
2004-12-01,"Wanneroo",0,0
2004-12-01,"Waroona",0,0
2004-12-01,"West Arthur",0,0
2004-12-01,"Westonia",0,0
2004-12-01,"Wickepin",0,0
2004-12-01,"Williams",0,0
2004-12-01,"Wongan-Ballidu",0,0
2004-12-01,"Woodanilling",0,0
2004-12-01,"Wyalkatchem",0,0
2004-12-01,"Yalgoo",0,0
2004-12-01,"Yilgarn",0,0
2004-12-01,"York",0,0
2005-01-01,"Albany",0,0
2005-01-01,"Armadale",0,0
2005-01-01,"Augusta Margaret River",0,0
2005-01-01,"Bassendean",0,0
2005-01-01,"Bayswater",0,0
2005-01-01,"Belmont",0,0
2005-01-01,"Beverley",0,0
2005-01-01,"Boddington",0,0
2005-01-01,"Boyup Brook",0,0
2005-01-01,"Bridgetown-Greenbushes",0,0
2005-01-01,"Brookton",0,0
2005-01-01,"Broomehill-Tambellup",0,0
2005-01-01,"Bruce Rock",0,0
2005-01-01,"Bunbury",0.13090909088,0.818181818
2005-01-01,"Busselton",0,0
2005-01-01,"Cambridge",0,0
2005-01-01,"Canning",0,0
2005-01-01,"Capel",0,0
2005-01-01,"Carnamah",0,0
2005-01-01,"Chapman Valley",0,0
2005-01-01,"Chittering",0,0
2005-01-01,"Claremont",0,0
2005-01-01,"Cockburn",0,0
2005-01-01,"Collie",0,0
2005-01-01,"Coolgardie",0,0
2005-01-01,"Coorow",0,0
2005-01-01,"Corrigin",0,0
2005-01-01,"Cottesloe",0,0
2005-01-01,"Cranbrook",0,0
2005-01-01,"Cuballing",0,0
2005-01-01,"Cunderdin",0,0
2005-01-01,"Dalwallinu",0,0
2005-01-01,"Dandaragan",0,0
2005-01-01,"Dardanup",0.02909090912,0.181818182
2005-01-01,"Denmark",0,0
2005-01-01,"Donnybrook-Balingup",0,0
2005-01-01,"Dowerin",0,0
2005-01-01,"Dumbleyung",0,0
2005-01-01,"Dundas",0,0
2005-01-01,"East Fremantle",0,0
2005-01-01,"Esperance",0,0
2005-01-01,"Fremantle",0.48,1
2005-01-01,"Gingin",0,0
2005-01-01,"Gnowangerup",0,0
2005-01-01,"Goomalling",0,0
2005-01-01,"Gosnells",0,0
2005-01-01,"Greater Geraldton",0,0
2005-01-01,"Harvey",0,0
2005-01-01,"Irwin",0,0
2005-01-01,"Jerramungup",0,0
2005-01-01,"Joondalup",0,0
2005-01-01,"Kalamunda",0,0
2005-01-01,"Kalgoorlie-Boulder",0,0
2005-01-01,"Katanning",0,0
2005-01-01,"Kellerberrin",0,0
2005-01-01,"Kent",0,0
2005-01-01,"Kojonup",0,0
2005-01-01,"Kondinin",0,0
2005-01-01,"Koorda",0,0
2005-01-01,"Kulin",0,0
2005-01-01,"Kwinana",0,0
2005-01-01,"Lake Grace",0,0
2005-01-01,"Mandurah",0,0
2005-01-01,"Manjimup",0,0
2005-01-01,"Melville",0,0
2005-01-01,"Menzies",0,0
2005-01-01,"Merredin",0,0
2005-01-01,"Mingenew",0,0
2005-01-01,"Moora",0,0
2005-01-01,"Morawa",0,0
2005-01-01,"Mosman Park",0,0
2005-01-01,"Mount Marshall",0,0
2005-01-01,"Mukinbudin",0,0
2005-01-01,"Mundaring",0,0
2005-01-01,"Murchison",0,0
2005-01-01,"Murray",0,0
2005-01-01,"Nannup",0,0
2005-01-01,"Narembeen",0,0
2005-01-01,"Narrogin",0,0
2005-01-01,"Nedlands",0.05875518672,0.734439834
2005-01-01,"Northam",0,0
2005-01-01,"Northampton",0,0
2005-01-01,"Nungarin",0,0
2005-01-01,"Peppermint Grove",0,0
2005-01-01,"Perenjori",0,0
2005-01-01,"Perth",0.02124481328,0.265560166
2005-01-01,"Pingelly",0,0
2005-01-01,"Plantagenet",0,0
2005-01-01,"Quairading",0,0
2005-01-01,"Ravensthorpe",6.08,1
2005-01-01,"Rockingham",0,0
2005-01-01,"Serpentine-Jarrahdale",0,0
2005-01-01,"South Perth",0,0
2005-01-01,"Stirling",0,0
2005-01-01,"Subiaco",0,0
2005-01-01,"Swan",0,0
2005-01-01,"Tammin",0,0
2005-01-01,"Three Springs",0,0
2005-01-01,"Toodyay",0,0
2005-01-01,"Trayning",0,0
2005-01-01,"Victoria Park",0,0
2005-01-01,"Victoria Plains",0,0
2005-01-01,"Vincent",0,0
2005-01-01,"Wagin",0,0
2005-01-01,"Wandering",0,0
2005-01-01,"Wanneroo",0,0
2005-01-01,"Waroona",0,0
2005-01-01,"West Arthur",0,0
2005-01-01,"Westonia",0,0
2005-01-01,"Wickepin",0,0
2005-01-01,"Williams",0,0
2005-01-01,"Wongan-Ballidu",0,0
2005-01-01,"Woodanilling",0,0
2005-01-01,"Wyalkatchem",0,0
2005-01-01,"Yalgoo",0,0
2005-01-01,"Yilgarn",0,0
2005-01-01,"York",0,0
2005-02-01,"Albany",0,0
2005-02-01,"Armadale",0.07928358208,0.991044776
2005-02-01,"Augusta Margaret River",0.15846889952,1.980861244
2005-02-01,"Bassendean",0,0
2005-02-01,"Bayswater",0,0
2005-02-01,"Belmont",0,0
2005-02-01,"Beverley",0.08,1
2005-02-01,"Boddington",0,0
2005-02-01,"Boyup Brook",0,0
2005-02-01,"Bridgetown-Greenbushes",0,0
2005-02-01,"Brookton",0,0
2005-02-01,"Broomehill-Tambellup",0,0
2005-02-01,"Bruce Rock",0,0
2005-02-01,"Bunbury",0.06601941744,0.825242718
2005-02-01,"Busselton",0,0
2005-02-01,"Cambridge",0,0
2005-02-01,"Canning",0,0
2005-02-01,"Capel",0.01359223304,0.169902913
2005-02-01,"Carnamah",0,0
2005-02-01,"Chapman Valley",0,0
2005-02-01,"Chittering",0,0
2005-02-01,"Claremont",0,0
2005-02-01,"Cockburn",0,0
2005-02-01,"Collie",0,0
2005-02-01,"Coolgardie",0,0
2005-02-01,"Coorow",0,0
2005-02-01,"Corrigin",0,0
2005-02-01,"Cottesloe",0,0
2005-02-01,"Cranbrook",0,0
2005-02-01,"Cuballing",0,0
2005-02-01,"Cunderdin",0,0
2005-02-01,"Dalwallinu",0,0
2005-02-01,"Dandaragan",0,0
2005-02-01,"Dardanup",0.00038834952,0.004854369
2005-02-01,"Denmark",0,0
2005-02-01,"Donnybrook-Balingup",0,0
2005-02-01,"Dowerin",0,0
2005-02-01,"Dumbleyung",0,0
2005-02-01,"Dundas",0,0
2005-02-01,"East Fremantle",0,0
2005-02-01,"Esperance",0,0
2005-02-01,"Fremantle",0,0
2005-02-01,"Gingin",0,0
2005-02-01,"Gnowangerup",0,0
2005-02-01,"Goomalling",0,0
2005-02-01,"Gosnells",0,0
2005-02-01,"Greater Geraldton",0,0
2005-02-01,"Harvey",0,0
2005-02-01,"Irwin",0,0
2005-02-01,"Jerramungup",0,0
2005-02-01,"Joondalup",0.06883720928,0.430232558
2005-02-01,"Kalamunda",0.00071641792,0.008955224
2005-02-01,"Kalgoorlie-Boulder",0,0
2005-02-01,"Katanning",0,0
2005-02-01,"Kellerberrin",0,0
2005-02-01,"Kent",0,0
2005-02-01,"Kojonup",0,0
2005-02-01,"Kondinin",0,0
2005-02-01,"Koorda",0,0
2005-02-01,"Kulin",0,0
2005-02-01,"Kwinana",0,0
2005-02-01,"Lake Grace",0,0
2005-02-01,"Mandurah",0.16,1
2005-02-01,"Manjimup",0,0
2005-02-01,"Melville",0,0
2005-02-01,"Menzies",0,0
2005-02-01,"Merredin",0,0
2005-02-01,"Mingenew",0,0
2005-02-01,"Moora",0,0
2005-02-01,"Morawa",0,0
2005-02-01,"Mosman Park",0,0
2005-02-01,"Mount Marshall",0,0
2005-02-01,"Mukinbudin",0,0
2005-02-01,"Mundaring",0,0
2005-02-01,"Murchison",0,0
2005-02-01,"Murray",0,0
2005-02-01,"Nannup",0.00153110048,0.019138756
2005-02-01,"Narembeen",0,0
2005-02-01,"Narrogin",0,0
2005-02-01,"Nedlands",0,0
2005-02-01,"Northam",0,0
2005-02-01,"Northampton",0,0
2005-02-01,"Nungarin",0,0
2005-02-01,"Peppermint Grove",0,0
2005-02-01,"Perenjori",0,0
2005-02-01,"Perth",0,0
2005-02-01,"Pingelly",0,0
2005-02-01,"Plantagenet",0,0
2005-02-01,"Quairading",0,0
2005-02-01,"Ravensthorpe",0,0
2005-02-01,"Rockingham",0,0
2005-02-01,"Serpentine-Jarrahdale",0,0
2005-02-01,"South Perth",0.07908745248,0.988593156
2005-02-01,"Stirling",0.09116279072,0.569767442
2005-02-01,"Subiaco",0,0
2005-02-01,"Swan",0,0
2005-02-01,"Tammin",0,0
2005-02-01,"Three Springs",0,0
2005-02-01,"Toodyay",0,0
2005-02-01,"Trayning",0,0
2005-02-01,"Victoria Park",0.00091254752,0.011406844
2005-02-01,"Victoria Plains",0,0
2005-02-01,"Vincent",0,0
2005-02-01,"Wagin",0,0
2005-02-01,"Wandering",0,0
2005-02-01,"Wanneroo",0.08,1
2005-02-01,"Waroona",0,0
2005-02-01,"West Arthur",0,0
2005-02-01,"Westonia",0,0
2005-02-01,"Wickepin",0,0
2005-02-01,"Williams",0,0
2005-02-01,"Wongan-Ballidu",0,0
2005-02-01,"Woodanilling",0,0
2005-02-01,"Wyalkatchem",0,0
2005-02-01,"Yalgoo",0,0
2005-02-01,"Yilgarn",0,0
2005-02-01,"York",0,0
2005-03-01,"Albany",0,0
2005-03-01,"Armadale",0,0
2005-03-01,"Augusta Margaret River",0,0
2005-03-01,"Bassendean",0,0
2005-03-01,"Bayswater",0.03614814816,0.451851852
2005-03-01,"Belmont",0.0004244032,0.00530504
2005-03-01,"Beverley",0,0
2005-03-01,"Boddington",0,0
2005-03-01,"Boyup Brook",0,0
2005-03-01,"Bridgetown-Greenbushes",0,0
2005-03-01,"Brookton",0,0
2005-03-01,"Broomehill-Tambellup",0,0
2005-03-01,"Bruce Rock",0,0
2005-03-01,"Bunbury",0,0
2005-03-01,"Busselton",0,0
2005-03-01,"Cambridge",0,0
2005-03-01,"Canning",0,0
2005-03-01,"Capel",0,0
2005-03-01,"Carnamah",0,0
2005-03-01,"Chapman Valley",0,0
2005-03-01,"Chittering",0,0
2005-03-01,"Claremont",0,0
2005-03-01,"Cockburn",0.29905302384,1.733678493
2005-03-01,"Collie",0,0
2005-03-01,"Coolgardie",0,0
2005-03-01,"Coorow",0,0
2005-03-01,"Corrigin",0,0
2005-03-01,"Cottesloe",0,0
2005-03-01,"Cranbrook",0,0
2005-03-01,"Cuballing",0,0
2005-03-01,"Cunderdin",0,0
2005-03-01,"Dalwallinu",0,0
2005-03-01,"Dandaragan",0,0
2005-03-01,"Dardanup",0,0
2005-03-01,"Denmark",0,0
2005-03-01,"Donnybrook-Balingup",0,0
2005-03-01,"Dowerin",0,0
2005-03-01,"Dumbleyung",0,0
2005-03-01,"Dundas",0,0
2005-03-01,"East Fremantle",0,0
2005-03-01,"Esperance",0,0
2005-03-01,"Fremantle",0.0097225892,0.121532365
2005-03-01,"Gingin",0,0
2005-03-01,"Gnowangerup",0,0
2005-03-01,"Goomalling",0,0
2005-03-01,"Gosnells",0,0
2005-03-01,"Greater Geraldton",0,0
2005-03-01,"Harvey",0,0
2005-03-01,"Irwin",0,0
2005-03-01,"Jerramungup",0,0
2005-03-01,"Joondalup",0.125,1
2005-03-01,"Kalamunda",0,0
2005-03-01,"Kalgoorlie-Boulder",0,0
2005-03-01,"Katanning",0,0
2005-03-01,"Kellerberrin",0,0
2005-03-01,"Kent",0,0
2005-03-01,"Kojonup",0,0
2005-03-01,"Kondinin",0,0
2005-03-01,"Koorda",0,0
2005-03-01,"Kulin",0,0
2005-03-01,"Kwinana",0,0
2005-03-01,"Lake Grace",0,0
2005-03-01,"Mandurah",0,0
2005-03-01,"Manjimup",0,0
2005-03-01,"Melville",0.01194187584,0.149273448
2005-03-01,"Menzies",0,0
2005-03-01,"Merredin",0,0
2005-03-01,"Mingenew",0,0
2005-03-01,"Moora",0,0
2005-03-01,"Morawa",0,0
2005-03-01,"Mosman Park",0,0
2005-03-01,"Mount Marshall",0,0
2005-03-01,"Mukinbudin",0,0
2005-03-01,"Mundaring",0,0
2005-03-01,"Murchison",0,0
2005-03-01,"Murray",0,0
2005-03-01,"Nannup",0,0
2005-03-01,"Narembeen",0,0
2005-03-01,"Narrogin",0,0
2005-03-01,"Nedlands",0,0
2005-03-01,"Northam",0,0
2005-03-01,"Northampton",0,0
2005-03-01,"Nungarin",0,0
2005-03-01,"Peppermint Grove",0,0
2005-03-01,"Perenjori",0,0
2005-03-01,"Perth",0,0
2005-03-01,"Pingelly",0,0
2005-03-01,"Plantagenet",0,0
2005-03-01,"Quairading",0,0
2005-03-01,"Ravensthorpe",0,0
2005-03-01,"Rockingham",1.2092825112,1.995515695
2005-03-01,"Serpentine-Jarrahdale",0,0
2005-03-01,"South Perth",0,0
2005-03-01,"Stirling",0.20385185184,1.548148148
2005-03-01,"Subiaco",0,0
2005-03-01,"Swan",0.0795755968,0.99469496
2005-03-01,"Tammin",0,0
2005-03-01,"Three Springs",0,0
